Is Duplicate Row?-2,State Full Name,Is Duplicate Row?,VIN (1-10),County,City,Postal Code,Model Year,Vehicle Age,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Longitude,Latitude,Electric Utility,2020 Census Tract
Unique,Washington,Unique,JF2GTDNC5K,Snohomish,Lynnwood,98036,2019,7,Subaru,CROSSTREK,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,34995,1,176174302,-122.29245,47.82557,PUGET SOUND ENERGY INC,53061051932
Unique,Washington,Unique,WBA8E1C38H,King,Seattle,98101,2017,9,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,43,216923465,-122.34223,47.61085,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008300
Unique,Washington,Unique,5YJSA1AC3D,King,Newcastle,98059,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41,150885493,-122.15771,47.50549,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025005
Unique,Washington,Unique,WMZYU7C50K,King,Seattle,98107,2019,7,Mini,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,36,209249316,-122.38591,47.67597,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004701
Unique,Washington,Unique,LYVBR0DM9K,King,Vashon,98070,2019,7,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,34,304931644,-122.4573,47.44929,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027701
Unique,Washington,Unique,WBAJA9C56J,Snohomish,Lake Stevens,98258,2018,8,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,52650,44,167153430,-122.06402,48.01497,PUGET SOUND ENERGY INC,53061052506
Unique,Washington,Unique,WP0CH2A76J,King,Mercer Island,98040,2018,8,Porsche,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,184400,41,103328963,-122.21238,47.57816,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024601
Unique,Washington,Unique,WP1AE2AY1L,King,Carnation,98014,2020,6,Porsche,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,81100,5,122831740,-121.91353,47.64901,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032315
Unique,Washington,Unique,5YJSA1DP2C,King,Woodinville,98072,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,45,171269024,-122.15545,47.75448,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321
Unique,Washington,Unique,5YJSA1CN4C,Benton,Benton City,99320,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,16,152853907,-119.48756,46.26543,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005011900
Unique,Washington,Unique,KNDJP3AE0J,Skamania,Stevenson,98648,2018,8,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,14,170495055,-121.88258,45.69417,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF SKAMANIA CO,53059950300
Unique,Washington,Unique,5YJSA1CG2D,King,Kirkland,98033,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,48,220918155,-122.2066,47.67887,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022701
Unique,Washington,Unique,LYVBR0DK3K,Pierce,Puyallup,98373,2019,7,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,25,199390089,-122.35051,47.15252,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053071206
Unique,Washington,Unique,5YJSA1CG1D,King,Seattle,98178,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,37,8032475,-122.23825,47.49461,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011901
Unique,Washington,Unique,5YJRE1A38A,King,Seattle,98119,2010,16,Tesla,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,245,110950,36,124661547,-122.3684,47.64586,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006900
Unique,Washington,Unique,LYVBR0DM7K,King,Seattle,98103,2019,7,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,43,128450724,-122.35436,47.67596,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005000
Unique,Washington,Unique,LYVBR0DK7J,King,Snoqualmie,98065,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,5,129014315,-121.82432,47.52716,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032603
Unique,Washington,Unique,LYVBR0DL7J,Snohomish,Mill Creek,98012,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,44,235534253,-122.21061,47.83448,PUGET SOUND ENERGY INC,53061041704
Unique,Washington,Unique,YV4BR0PL3J,King,Redmond,98072,2018,8,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,45,154545121,-122.15545,47.75448,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032327
Unique,Washington,Unique,WP0AH2A73J,Clark,Vancouver,98662,2018,8,Porsche,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,184400,17,183245247,-122.57722,45.64251,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040709
Unique,Washington,Unique,WBA8E1C57J,King,Bellevue,98007,2018,8,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,45600,48,151235122,-122.12053,47.61334,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023201
Unique,Washington,Unique,5YJRE11BX8,King,Redmond,98052,2008,18,Tesla,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,98950,48,189302445,-122.13158,47.67858,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022902
Unique,Washington,Unique,WBA7J2C32H,Spokane,Spokane,99224,2017,9,Bmw,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,89100,6,101427504,-117.46996,47.59431,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013502
Unique,Washington,Unique,5YJSA1DP0C,Snohomish,Mukilteo,98275,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,21,159821287,-122.29196,47.89908,PUGET SOUND ENERGY INC,53061041301
Unique,Washington,Unique,WP0AH2A71J,Clark,Brush Prairie,98606,2018,8,Porsche,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,184400,18,107105750,-122.54578,45.73473,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040603
Unique,Washington,Unique,5YJSA1DP6C,Spokane,Spokane,99224,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,6,112795084,-117.46996,47.59431,MODERN ELECTRIC WATER COMPANY,53063003800
Unique,Washington,Unique,WMZYU7C55K,King,Seattle,98122,2019,7,Mini,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,37,341392929,-122.31009,47.60803,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800
Unique,Washington,Unique,WBAJB1C59J,Spokane,Spokane,99224,2018,8,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,6,310693659,-117.46996,47.59431,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013503
Unique,Washington,Unique,2C4RC1H7XK,Pierce,Lakewood,98499,2019,7,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,29,271823394,-122.51495,47.16195,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071807
Unique,Washington,Unique,KNDJX3AE6J,Snohomish,Lynnwood,98036,2018,8,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,21,320117430,-122.29245,47.82557,PUGET SOUND ENERGY INC,53061051922
Unique,Washington,Unique,LYVBR0DK2K,Snohomish,Edmonds,98020,2019,7,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,32,320564520,-122.37689,47.81116,PUGET SOUND ENERGY INC,53061050700
Unique,Washington,Unique,KNDJX3AE2H,King,Redmond,98052,2017,9,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,48,156633172,-122.13158,47.67858,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022902
Unique,Washington,Unique,5YJSA1AGXD,King,Bellevue,98007,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,48,180305772,-122.12053,47.61334,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023603
Unique,Washington,Unique,2C4RC1L7XK,Kitsap,Poulsbo,98370,2019,7,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,23,216818073,-122.64681,47.73689,PUGET SOUND ENERGY INC,53035090502
Unique,Washington,Unique,WBAJA9C55J,Skagit,Burlington,98233,2018,8,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,52650,40,150148729,-122.33029,48.46846,PUGET SOUND ENERGY INC,53057951800
Unique,Washington,Unique,KNDJP3AE2J,King,Bellevue,98008,2018,8,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,48,192798063,-122.11867,47.63131,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023300
Unique,Washington,Unique,5YJRE11B28,Spokane,Spokane,99217,2008,18,Tesla,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,98950,4,105438511,-117.37056,47.70402,BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,53063011302
Unique,Washington,Unique,LYVBR0DK0J,Snohomish,Edmonds,98020,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,21,298238916,-122.37689,47.81116,PUGET SOUND ENERGY INC,53061050300
Unique,Washington,Unique,WBAJA9C50K,King,Woodinville,98072,2019,7,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,53400,45,148995605,-122.15545,47.75448,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032326
Unique,Washington,Unique,5YJSA1DN4D,Kitsap,Bainbridge Island,98110,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,23,235703639,-122.521,47.62728,PUGET SOUND ENERGY INC,53035091002
Unique,Washington,Unique,5YJSA1BG2D,Snohomish,Gold Bar,98251,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,39,215266824,-121.69743,47.85565,BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053803
Unique,Washington,Unique,KNDJX3AE3J,Snohomish,Everett,98201,2018,8,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,38,345334846,-122.20596,47.97659,PUGET SOUND ENERGY INC,53061040400
Unique,Washington,Unique,YV4BR0DL5J,Whatcom,Bellingham,98226,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,40,337477087,-122.49756,48.7999,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000803
Unique,Washington,Unique,WBA8E1C57H,King,Redmond,98052,2017,9,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,48,348843463,-122.13158,47.67858,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022902
Unique,Washington,Unique,5YJSA1H15E,King,Sammamish,98074,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45,124151989,-122.02054,47.60326,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316
Unique,Washington,Unique,5YJSA1H12E,King,Redmond,98053,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45,148232388,-122.03287,47.68555,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032315
Unique,Washington,Unique,WBAJA9C55K,King,Bellevue,98006,2019,7,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,53400,41,474956191,-122.12096,47.55584,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024902
Unique,Washington,Unique,5YJRE11B58,King,Redmond,98053,2008,18,Tesla,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,98950,5,232155668,-122.03287,47.68555,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032315
Unique,Washington,Unique,LREKK5RX0J,Pierce,University Place,98467,2018,8,Cadillac,CT6,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,31,75095,28,252323578,-122.53691,47.20606,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072314
Unique,Washington,Unique,5YJSA1S19E,King,Woodinville,98072,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45,241959784,-122.15545,47.75448,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032311
Unique,Washington,Unique,5YJSA1DP5C,Snohomish,Everett,98204,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,21,134141766,-122.25527,47.90456,PUGET SOUND ENERGY INC,53061041810
Unique,Washington,Unique,5YJSA1DP6D,Whatcom,Bellingham,98225,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,40,102104586,-122.47122,48.75235,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001204
Unique,Washington,Unique,5YJSA1H26E,Snohomish,Lake Stevens,98258,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,44,237823064,-122.06402,48.01497,PUGET SOUND ENERGY INC,53061052604
Unique,Washington,Unique,WBA8E1C53J,Pierce,Fife,98424,2018,8,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,45600,25,198856304,-122.35686,47.23679,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940002
Unique,Washington,Unique,WBA8E1C50H,Thurston,Lacey,98516,2017,9,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,22,128617506,-122.75379,47.06316,PUGET SOUND ENERGY INC,53067012221
Unique,Washington,Unique,KNDJP3AE2G,Pierce,Tacoma,98405,2016,10,Kia,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,27,216773161,-122.48271,47.24737,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061300
Unique,Washington,Unique,5YJSA1AG8D,King,Carnation,98014,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,5,202726541,-121.91353,47.64901,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032315
Unique,Washington,Unique,5YJSA1CP6C,Pierce,Sumner,98390,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,31,150133686,-122.23972,47.2022,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073302
Unique,Washington,Unique,KNDJX3AE8H,Whatcom,Point Roberts,98281,2017,9,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,42,348116471,-123.05688,48.98867,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073011000
Unique,Washington,Unique,KNDJP3AEXH,Clark,Battle Ground,98604,2017,9,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,18,148679191,-122.5331,45.78092,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040414
Unique,Washington,Unique,WBA8E1C54J,King,Clyde Hill,98004,2018,8,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,45600,48,182259983,-122.1872,47.61001,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100
Unique,Washington,Unique,WP0CH2A72J,King,Seattle,98101,2018,8,Porsche,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,184400,43,228886682,-122.34223,47.61085,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008200
Unique,Washington,Unique,WBAJA9C50J,Grays Harbor,Aberdeen,98520,2018,8,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,52650,19,134966002,-123.81619,46.97606,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY,53027001000
Unique,Washington,Unique,5YJSA1S12E,Pierce,Tacoma,98465,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,28,157369194,-122.52886,47.24977,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061001
Unique,Washington,Unique,WBAJB1C52J,Snohomish,Arlington,98223,2018,8,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,39,193077951,-122.1264,48.19471,BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053507
Unique,Washington,Unique,WBA7J2C54J,King,Kent,98031,2018,8,Bmw,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,90700,47,144448188,-122.17743,47.41185,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029602
Unique,Washington,Unique,KNDJX3AE9H,King,Seatac,98188,2017,9,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,33,349427970,-122.28879,47.44538,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028402
Unique,Washington,Unique,5YJSA1AG7D,Cowlitz,Kelso,98626,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,20,195367672,-122.89868,46.14425,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001700
Unique,Washington,Unique,5YJSA1CN3C,King,Seattle,98122,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,43,149067166,-122.31009,47.60803,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007902
Unique,Washington,Unique,YV4BR0PMXJ,King,Seattle,98117,2018,8,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,36,183323409,-122.38418,47.70044,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003201
Unique,Washington,Unique,5YJSA1DG3D,King,Renton,98056,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41,165055803,-122.18463,47.49929,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024704
Unique,Washington,Unique,WP0AH2A76J,King,Woodinville,98072,2018,8,Porsche,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,184400,45,277238377,-122.15545,47.75448,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032326
Unique,Washington,Unique,LREKK5RX6J,Pierce,Tacoma,98404,2018,8,Cadillac,CT6,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,31,75095,27,303570655,-122.41249,47.21584,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053063302
Unique,Washington,Unique,2C4RC1H73K,Pierce,Lakewood,98499,2019,7,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,29,110506903,-122.51495,47.16195,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071807
Unique,Washington,Unique,WBA8E1C54H,King,Sammamish,98075,2017,9,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,41,348067485,-122.03539,47.61344,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032215
Unique,Washington,Unique,5YJSA1CN2D,King,Issaquah,98027,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41,219120604,-122.03439,47.5301,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023404
Unique,Washington,Unique,5YJSA1DG4D,King,Kent,98032,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,33,110119299,-122.23741,47.3807,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029804
Unique,Washington,Unique,KNDJX3AE4J,King,Seattle,98055,2018,8,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,37,169857530,-122.21152,47.43954,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033026004
Unique,Washington,Unique,KNDJP3AE1G,Kitsap,Bremerton,98311,2016,10,Kia,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,23,311711193,-122.6462,47.63132,PUGET SOUND ENERGY INC,53035091600
Unique,Washington,Unique,2C4RC1L77K,Kitsap,Bainbridge Island,98110,2019,7,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,23,215094316,-122.521,47.62728,PUGET SOUND ENERGY INC,53035090800
Unique,Washington,Unique,LYVBR0DK4J,King,Lake Forest Park,98155,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,46,110275791,-122.31327,47.75736,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021400
Unique,Washington,Unique,KNDJX3AE5G,Snohomish,Mukilteo,98275,2016,10,Kia,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,21,265087098,-122.29196,47.89908,PUGET SOUND ENERGY INC,53061041301
Unique,Washington,Unique,LREKK5RX9J,Pierce,Roy,98580,2018,8,Cadillac,CT6,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,31,75095,2,122101493,-122.54332,47.00328,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073005
Unique,Washington,Unique,JF2GTDNC4K,Douglas,East Wenatchee,98802,2019,7,Subaru,CROSSTREK,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,34995,12,258100902,-120.29473,47.41515,PUD NO 1 OF DOUGLAS COUNTY,53017950800
Unique,Washington,Unique,5YJRE1A18B,Klickitat,Lyle,98635,2011,15,Tesla,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,245,109000,14,243155510,-121.28544,45.6939,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF KLICKITAT COUNTY,53039950200
Unique,Washington,Unique,YV4BR0PL2J,Pierce,Enumclaw,98022,2018,8,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,31,176333370,-121.99136,47.20433,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070100
Unique,Washington,Unique,WBAJB1C53J,King,Yarrow Point,98004,2018,8,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,48,349031511,-122.1872,47.61001,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100
Unique,Washington,Unique,YH4K16AA5C,Snohomish,Stanwood,98292,2012,14,Fisker,KARMA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,102000,10,268937364,-122.37265,48.24159,BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053201
Unique,Washington,Unique,KNDJP3AE6G,Pierce,Tacoma,98407,2016,10,Kia,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,27,160220035,-122.51766,47.27779,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060903
Unique,Washington,Unique,YV4BR0DL6J,Clark,Vancouver,98682,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,17,207309007,-122.55149,45.69345,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041335
Unique,Washington,Unique,WBAJB1C56K,Snohomish,Mukilteo,98275,2019,7,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,15,55700,21,476591804,-122.29196,47.89908,PUGET SOUND ENERGY INC,53061042005
Unique,Washington,Unique,WBA8E1C5XG,King,Kirkland,98033,2016,10,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,43700,48,133551183,-122.2066,47.67887,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022701
Unique,Washington,Unique,2C4RC1H71K,Pierce,Lakewood,98499,2019,7,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,29,350302242,-122.51495,47.16195,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071807
